time,open,high,low,close,Volume,Volume MA
2020-06-06T12:00:00Z,9807.18,9807.18,9587.03,9587.03,0.06483015,0.06666931149998379
2020-06-06T14:00:00Z,9592.4,9592.4,9592.4,9592.4,0.00078094,0.05870835849998379
2020-06-06T18:00:00Z,9562.86,9562.86,9562.86,9562.86,0.00076487,0.05816773449998379
2020-06-06T22:00:00Z,9646.69,9646.7,9592.16,9592.16,0.01405865,0.05848439649998379
2020-06-07T02:00:00Z,9699.99,9699.99,9699.97,9699.97,0.00364318,0.04532155549998379
2020-06-07T06:00:00Z,9648.07,9648.07,9648.07,9648.07,0.00149955,0.04325063199998379
2020-06-07T08:00:00Z,9694.08,9799.99,9694.08,9799.99,0.1978875,0.05083000699998379
2020-06-07T10:00:00Z,9626.16,9626.16,9626,9626,0.2019915,0.06079131299998379
2020-06-07T12:00:00Z,9636.63,9636.63,9560,9560,0.01506232,0.0609440904999838
2020-06-07T14:00:00Z,9526.55,9566.07,9500,9566.07,0.02766227,0.06204431899998379
2020-06-07T16:00:00Z,9450,9450,9450,9450,0.00074497,0.06117732049998379
2020-06-07T18:00:00Z,9451.44,9563.13,9451.44,9563.12,0.29424696,0.06837003499998379
2020-06-07T20:00:00Z,9697.81,9700,9697.81,9700,0.02269909,0.06857557199998379
2020-06-07T22:00:00Z,9750,9750,9750,9750,0.2,0.06749496249998378
2020-06-08T06:00:00Z,9740,9740,9740,9740,0.1759717,0.07517809849998378
2020-06-08T10:00:00Z,9700.3,9800,9700.3,9800,0.22334897,0.08398170749998378
2020-06-08T12:00:00Z,9800,9800,9800,9800,0.00499795,0.08323160499998378
2020-06-08T16:00:00Z,9772.31,9772.31,9686.95,9686.95,0.02907109,0.07517026299998378
2020-06-08T18:00:00Z,9806.98,9808.79,9806.98,9808.79,0.02653296,0.07619905149998377
2020-06-08T20:00:00Z,9686.95,9686.95,9686.95,9686.95,0.0031698,0.07544822099998377
2020-06-09T00:00:00Z,9800,9800,9686.95,9686.95,0.11566651,0.07799003899998377
2020-06-09T08:00:00Z,9641.28,9922.88,9602.99,9700,0.32361602,0.09413179299998378
2020-06-09T10:00:00Z,9850,9922.88,9700,9700,0.01100391,0.09464374499998376
2020-06-09T12:00:00Z,9739.01,9739.01,9739,9739.01,0.00478938,0.09418028149998378
2020-06-09T16:00:00Z,9800,9800,9800,9800,0.00465204,0.09423072449998378
2020-06-09T18:00:00Z,9790.15,9790.15,9790.15,9790.15,0.00591544,0.09445151899998379
2020-06-09T20:00:00Z,9800,9800,9800,9800,0.04049048,0.08658166799998379
2020-06-10T06:00:00Z,9780.01,9780.01,9780,9780,0.07073833,0.08001900949998378
2020-06-10T12:00:00Z,9805.66,9805.66,9764.94,9764.95,0.02794178,0.08066298249998378
2020-06-10T14:00:00Z,9819.4,9948.23,9819.4,9948.23,0.19092509,0.08882612349998378
2020-06-10T18:00:00Z,9870.32,9917.75,9780.26,9780.26,0.21914714,0.09974623199998378
2020-06-10T20:00:00Z,9880,9880,9880,9880,0.00461334,0.08526455099998378
2020-06-10T22:00:00Z,9885,9885,9885,9885,0.00077879,0.08416853599998378
2020-06-11T00:00:00Z,9900,9900,9882.43,9886.36,0.1363978,0.08098842599998379
2020-06-11T02:00:00Z,9889.8,9889.8,9832.44,9832.44,0.01420515,0.07290009849998379
2020-06-11T06:00:00Z,9817,9817,9817,9817,0.02,0.06273264999998379
2020-06-11T08:00:00Z,9887.93,9887.93,9887.93,9887.93,0.00101133,0.0625333189999838
2020-06-11T10:00:00Z,9800,9800,9800,9800,0.00102041,0.0611307849999838
2020-06-11T12:00:00Z,9778.5,9778.5,9700,9700,0.15530402,0.0675693379999838
2020-06-11T14:00:00Z,9630.02,9663.27,9600,9600,0.15251644,0.0750366699999838
2020-06-11T16:00:00Z,9550,9593.86,9328.37,9328.37,1.35755952,0.1371313204999838
2020-06-11T18:00:00Z,9328.67,9328.67,9328.36,9328.36,1.50239024,0.1960700314999838
2020-06-11T20:00:00Z,9300,9410.82,9300,9355,0.06735083,0.1988873774999838
2020-06-11T22:00:00Z,9325,9355,9278.12,9355,0.12385828,0.2048408224999838
2020-06-12T04:00:00Z,9355,9355,9355,9355,0.14471903,0.21184417199998382
2020-06-12T06:00:00Z,9377.12,9377.12,9377.12,9377.12,0.05332128,0.2142144639999838
2020-06-12T10:00:00Z,9518.68,9518.68,9518.68,9518.68,0.0069663,0.21253825499998383
2020-06-12T12:00:00Z,9597.88,9597.89,9597.88,9597.89,0.02307696,0.21015518649998383
2020-06-12T14:00:00Z,9472.02,9472.05,9472,9472.05,0.03357062,0.21043662849998382
2020-06-12T16:00:00Z,9582.61,9599.9,9582.61,9599.9,0.20521468,0.2111511079999838
2020-06-12T20:00:00Z,9409.07,9409.07,9409.07,9409.07,0.00075,0.20023125099998382
2020-06-13T00:00:00Z,9450,9450,9450,9450,0.00611958,0.20030656299998384
2020-06-13T06:00:00Z,9599.9,9599.9,9377.01,9377.01,0.01501189,0.20101821799998384
2020-06-13T18:00:00Z,9589.63,9589.63,9589.63,9589.63,0.00104279,0.19425046749998384
2020-06-13T20:00:00Z,9380,9549.99,9350.01,9549.99,0.12329271,0.19970484549998385
2020-06-14T00:00:00Z,9550,9550,9550,9550,0.001063,0.19875799549998382
2020-06-14T10:00:00Z,9554.99,9554.99,9554.99,9554.99,0.010003,0.19920757899998384
2020-06-14T12:00:00Z,9403.99,9403.99,9399.97,9399.97,0.01788181,0.20005064899998387
2020-06-14T14:00:00Z,9350.49,9350.51,9278.12,9278.12,0.61691218,0.22313105699998387
2020-06-14T16:00:00Z,9419.99,9419.99,9419.99,9419.99,0.02335322,0.21667289599998382
2020-06-14T18:00:00Z,9483.76,9483.76,9483.76,9483.76,0.13443507,0.15551667349998383
2020-06-14T20:00:00Z,9486.4,9486.4,9486.4,9486.4,0.00337325,0.08056582399998384
2020-06-15T00:00:00Z,9278.17,9278.17,9278.12,9278.12,0.06471801,0.08043418299998384
2020-06-15T04:00:00Z,9222,9222,9200,9200,0.90422366,0.11945245199998382
2020-06-15T06:00:00Z,9148.5,9400,9100,9100,1.46298913,0.18536595699998382
2020-06-15T08:00:00Z,9399.99,9490,9100.01,9101.55,0.15169734,0.19028475999998382
2020-06-15T10:00:00Z,9486.86,9486.86,9486.86,9486.86,0.00595561,0.1902342254999838
2020-06-15T12:00:00Z,9472.27,9472.27,9100.77,9100.77,0.01145375,0.1896530649999838
2020-06-15T14:00:00Z,9142.55,9142.55,9142.55,9142.55,0.01217432,0.18858324999998383
2020-06-15T18:00:00Z,9452.38,9460,9452.38,9460,0.02930741,0.1797878864999838
2020-06-15T20:00:00Z,9495,9500,9495,9500,0.02122411,0.1808115919999838
2020-06-16T02:00:00Z,9547.61,9550,9547.61,9550,0.01338347,0.1811747864999838
2020-06-16T10:00:00Z,9557,9597.21,9557,9597.21,0.00115518,0.18048195099998382
2020-06-16T14:00:00Z,9485.17,9485.19,9475,9485.19,0.00774102,0.1808168624999838
2020-06-16T16:00:00Z,9593.25,9593.25,9110.51,9500,0.06184665,0.17774455949998383
2020-06-16T18:00:00Z,9545.9,9545.9,9545.9,9545.9,0.00468537,0.17792567799998382
2020-06-17T08:00:00Z,9600,9600,9600,9600,0.00160311,0.1775056834999838
2020-06-17T10:00:00Z,9500,9500,9500,9500,0.28916421,0.19106980349998381
2020-06-17T18:00:00Z,9597.95,9597.95,9399,9399,0.03553136,0.1620007624999838
2020-06-17T20:00:00Z,9358.13,9567.92,9334.3,9567.92,0.04517277,0.1630917399999838
2020-06-17T22:00:00Z,9560.75,9560.75,9560.75,9560.75,0.00896582,0.1568182774999838
2020-06-18T08:00:00Z,9500,9500,9500,9500,0.00131368,0.1567152989999838
2020-06-18T12:00:00Z,9400,9400,9400,9400,0.00053298,0.1535060474999838
2020-06-18T14:00:00Z,9499.51,9499.51,9499.51,9499.51,0.0005695,0.10832333949998381
2020-06-18T18:00:00Z,9499.51,9499.51,9499.51,9499.51,0.14487529,0.04241764749998381
2020-06-19T06:00:00Z,9300,9300,9300,9300,0.00053871,0.03485971599998381
2020-06-19T14:00:00Z,9499.99,9499.99,9311.15,9499.99,0.23168844,0.04614635749998381
2020-06-20T06:00:00Z,9301,9301,9301,9301,0.00185699,0.04566651949998381
2020-06-20T10:00:00Z,9301,9301,9300,9300,0.01954301,0.04603495399998381
2020-06-20T12:00:00Z,9300,9300,9300,9300,0.00097062,0.044618114499983805
2020-06-20T14:00:00Z,9488.96,9499.99,9300,9300,0.20489665,0.053801741499983805
2020-06-21T04:00:00Z,9348.17,9348.17,9348.17,9348.17,0.00784322,0.053524728999983805
2020-06-21T16:00:00Z,9483.51,9483.51,9483.51,9483.51,0.00281752,0.053607845999983805
2020-06-21T18:00:00Z,9350.09,9350.09,9350.09,9350.09,0.00478663,0.053460126499983794
2020-06-21T20:00:00Z,9268.11,9483.51,9268.11,9483.51,0.00314668,0.050525127999983786
2020-06-22T04:00:00Z,9386.43,9386.43,9386.43,9386.43,0.00386662,0.05048419049998378
2020-06-22T06:00:00Z,9374.2,9499,9374.2,9499,0.06755399,0.05378173449998378
2020-06-22T08:00:00Z,9393.87,9393.87,9393.87,9393.87,0.0028054,0.03946379399998377
2020-06-22T10:00:00Z,9498.61,9498.61,9498.61,9498.61,0.00102647,0.03773854949998377
2020-06-22T14:00:00Z,9414.14,9499,9414.13,9499,0.05210138,0.038084979999983774
2020-06-22T16:00:00Z,9499,9648.48,9499,9648.48,0.27323236,0.05129830699998378
2020-06-22T20:00:00Z,9648.48,9700,9648.48,9700,0.88277161,0.09537120349998378
2020-06-22T22:00:00Z,9700,9700,9700,9700,0.00988041,0.09583857499998379
2020-06-23T02:00:00Z,9659.97,9659.97,9659.97,9659.97,0.02591017,0.09710560849998379
2020-06-23T08:00:00Z,9570.74,9570.74,9570.73,9570.73,0.04,0.09186184399998379
2020-06-23T16:00:00Z,9667,9696.64,9574.34,9574.34,0.00270269,0.09197004299998378
2020-06-23T20:00:00Z,9648.68,9648.68,9648.68,9648.68,0.00326703,0.08054897249998379
2020-06-24T02:00:00Z,9585.93,9585.93,9585.93,9585.93,0.00308538,0.08061039199998378
2020-06-24T04:00:00Z,9648.67,9648.68,9648.67,9648.68,0.00590512,0.07992849749998378
2020-06-24T06:00:00Z,9600.01,9610.01,9600,9610,0.14521883,0.08714090799998378
2020-06-24T08:00:00Z,9501.16,9501.16,9501.16,9501.16,0.00289322,0.07704073649998378
2020-06-24T10:00:00Z,9501.2,9501.2,9400,9400,0.12088541,0.08269284599998378
2020-06-24T12:00:00Z,9360,9567.99,9360,9567.99,0.04332671,0.08471830549998378
2020-06-24T14:00:00Z,9380,9381.72,9320,9320,0.16335271,0.0926466094999838
2020-06-24T18:00:00Z,9339.31,9339.31,9339.31,9339.31,0.02679031,0.09382879099998379
2020-06-24T20:00:00Z,9300.04,9300.04,9300.03,9300.03,0.00266128,0.0937685239999838
2020-06-24T22:00:00Z,9381.44,9381.44,9381.44,9381.44,0.00279701,0.09053067499998381
2020-06-25T02:00:00Z,9300,9300,9200,9200,1.01353919,0.1410673644999838
2020-06-25T04:00:00Z,9250,9250,9250,9250,0.00200788,0.1411164349999838
2020-06-25T06:00:00Z,9237.97,9250,9237.97,9250,0.03765557,0.14039414449998383
2020-06-25T08:00:00Z,9249.99,9250,9249.99,9250,0.06260184,0.12986261849998382
2020-06-25T10:00:00Z,9399.99,9769,9250.14,9769,0.21428458,0.09643826699998381
2020-06-25T12:00:00Z,9400,9699.99,9200.01,9699.99,0.00896276,0.0963923844999838
2020-06-25T14:00:00Z,9200.01,9200.01,9200,9200,0.01285383,0.09573956749998382
2020-06-25T16:00:00Z,9250.04,9250.04,9250.04,9250.04,0.00169351,0.0938242429999838
2020-06-25T20:00:00Z,9245.09,9659.43,9245.09,9659.43,0.03197547,0.09528788199998381
2020-06-26T00:00:00Z,9243.54,9243.54,9243.54,9243.54,0.02163673,0.0962063669999838
2020-06-26T06:00:00Z,9200.01,9200.01,9200,9200,0.26650116,0.10937715599998381
2020-06-26T08:00:00Z,9151,9205.41,9151,9205.41,0.12789197,0.1154764984999838
2020-06-26T10:00:00Z,9200.05,9200.05,9200.05,9200.05,0.05122908,0.1107770109999838
2020-06-26T12:00:00Z,9200.05,9200.05,9200.05,9200.05,0.002,0.1107323499999838
2020-06-26T14:00:00Z,9200.05,9389.93,9130,9130,0.21683687,0.1155299229999838
2020-06-26T16:00:00Z,9111.01,9389.99,9110.52,9110.59,0.04827415,0.11577729499998379
2020-06-26T18:00:00Z,9160.02,9221.68,9110.59,9221.68,0.15605557,0.1154124379999838
2020-06-27T00:00:00Z,9182.04,9182.09,9182.04,9182.09,0.01492151,0.11481899799998381
2020-06-27T06:00:00Z,9162.01,9162.01,9110.53,9110.53,0.02502512,0.11593718999998381
2020-06-27T12:00:00Z,9212.67,9212.67,9212.66,9212.66,0.02268923,0.11693180099998382
2020-06-27T18:00:00Z,9219.07,9219.07,9011,9011,0.79803306,0.10615649449998381
2020-06-27T20:00:00Z,9012.01,9031.93,9012,9030.68,0.13464375,0.11278828799998382
2020-06-28T00:00:00Z,9016.5,9016.5,9016,9016,0.22089724,0.1219503714999838
2020-06-28T02:00:00Z,9016,9016,8975,8975,0.14014774,0.1258276664999838
2020-06-28T08:00:00Z,9208,9208,9038.65,9038.65,0.01657282,0.1159420784999838
2020-06-28T10:00:00Z,9155.03,9155.03,9155.03,9155.03,0.00296776,0.11564232849998379
2020-06-28T12:00:00Z,9013.01,9133.46,9010.23,9016.98,0.14539745,0.12226950949998379
2020-06-28T14:00:00Z,9107.81,9275.75,9095.28,9198.97,0.15074898,0.12972228299998378
2020-06-28T16:00:00Z,9198.97,9198.97,9094.39,9094.39,0.02137071,0.12919204499998377
2020-06-28T18:00:00Z,9189.99,9300.74,9189.98,9300.74,0.14827232,0.13552382449998376
2020-06-28T20:00:00Z,9299.29,9299.29,9297.84,9297.84,0.05086986,0.12474225949998378
2020-06-28T22:00:00Z,9121.05,9121.05,9121.05,9121.05,0.00202499,0.11844891049998378
2020-06-29T08:00:00Z,9077.99,9077.99,9077.99,9077.99,0.00202499,0.11598870599998376
2020-06-29T10:00:00Z,9318.94,9318.94,9318.94,9318.94,0.01,0.11638870599998377
2020-06-29T12:00:00Z,9200,9200,9050.63,9050.63,0.01841309,0.10646751699998377
2020-06-29T14:00:00Z,9299.99,9299.99,9299.99,9299.99,0.00083656,0.10409563749998378
2020-06-29T16:00:00Z,9296.89,9674.99,9296.89,9674.99,0.35953982,0.1142698499999838
2020-06-29T18:00:00Z,9300,9300,9201,9201,0.00293871,0.11367070999998378
2020-06-29T20:00:00Z,9201.1,9201.1,9173.76,9173.76,0.02231378,0.1135351429999838
2020-06-30T06:00:00Z,9106.7,9106.7,9106.7,9106.7,0.00109809,0.1124555859999838
2020-06-30T08:00:00Z,9106.84,9106.84,9100,9100,6.12,0.3785539329999838
2020-07-01T00:00:00Z,9150.01,9150.01,9150.01,9150.01,0.00069836,0.3718566634999838
2020-07-01T08:00:00Z,9161.42,9211.06,9115.25,9211.06,0.12354952,0.3669892774999838
2020-07-01T12:00:00Z,9214.08,9268.48,9214.08,9268.48,0.03342404,0.3616530924999838
2020-07-01T16:00:00Z,9347.31,9347.31,9347.31,9347.31,0.02,0.36182445149998377
2020-07-02T06:00:00Z,9230.01,9230.01,9230.01,9230.01,0.00130065,0.3617410959999838
2020-07-02T12:00:00Z,9200.08,9298.04,9200.08,9298.04,0.00808346,0.3548753964999838
2020-07-02T14:00:00Z,9287.44,9295.47,9063.58,9142.65,0.43167275,0.36892158499998373
2020-07-02T16:00:00Z,9104.06,9104.06,9000,9066.39,0.1873994,0.37722301949998377
2020-07-02T20:00:00Z,9100,9100,9100,9100,0.20437328,0.38002806749998375
2020-07-03T06:00:00Z,9065.87,9285.22,9065.87,9166.36,0.01024262,0.3779967054999837
2020-07-03T10:00:00Z,9121.06,9121.06,9121.06,9121.06,0.00085626,0.37793826899998373
2020-07-03T12:00:00Z,9154.76,9154.76,9154.76,9154.76,0.13411575,0.3845428069999838
2020-07-03T22:00:00Z,9168.16,9168.16,9168.16,9168.16,0.0141795,0.3847517819999838
2020-07-04T16:00:00Z,9168,9168,9168,9168,0.01895724,0.38477898949998374
2020-07-05T06:00:00Z,9100,9139.35,9100,9139.35,0.00228609,0.38485146599998377
2020-07-05T10:00:00Z,9001.62,9001.62,8956,8956,0.3,0.3818744749999837
2020-07-05T14:00:00Z,9075.18,9075.18,9075.18,9075.18,0.02188914,0.3828219964999838
2020-07-05T18:00:00Z,9088.05,9088.05,9088.05,9088.05,0.00055127,0.38173387099998374
2020-07-05T20:00:00Z,8999,8999,8972.21,8972.21,0.14287839,0.3888228859999837
2020-07-05T22:00:00Z,9100,9148.32,9100,9148.32,0.01883516,0.08376464399998373
2020-07-06T06:00:00Z,9180,9199,9180,9199,0.03260208,0.08535982999998373
2020-07-06T08:00:00Z,9250,9250,9250,9250,0.00096432,0.07923056999998374
2020-07-06T10:00:00Z,9200,9250,9200,9250,0.01996031,0.07855738349998373
2020-07-06T12:00:00Z,9250,9250,9250,9250,0.00514168,0.07781446749998373
2020-07-06T14:00:00Z,9290,9290,9290,9290,0.01589511,0.07854419049998373
2020-07-06T16:00:00Z,9290,9320,9290,9320,0.00758748,0.07851939149998374
2020-07-06T18:00:00Z,9360.01,9360.01,9335.73,9335.73,0.10489239,0.062180373499983746
2020-07-07T00:00:00Z,9360.01,9360.01,9360.01,9360.01,0.05345934,0.05548337049998374
2020-07-07T06:00:00Z,9229.34,9362.42,9212.03,9362.42,0.26130053,0.058329732999983744
2020-07-07T10:00:00Z,9222.03,9222.03,9222.03,9222.03,0.00265,0.05795010199998374
2020-07-07T14:00:00Z,9315.72,9315.72,9315.72,9315.72,0.05805778,0.06081017799998374
2020-07-07T16:00:00Z,9274.84,9274.84,9209.19,9209.19,0.0108846,0.05464862049998374
2020-07-07T18:00:00Z,9278.67,9320.64,9219.77,9320.64,0.03499523,0.05568940699998374
2020-07-08T02:00:00Z,9268.23,9329,9268.22,9329,0.00999684,0.05524138699998373
2020-07-08T04:00:00Z,9290.13,9290.15,9290.13,9290.15,0.01037717,0.05564594099998373
2020-07-08T06:00:00Z,9247.97,9327.41,9241.06,9327.41,0.04185316,0.04273859899998374
2020-07-08T08:00:00Z,9328.99,9336.7,9252.01,9336.69,0.06651133,0.04496970849998373
2020-07-08T10:00:00Z,9284.14,9284.14,9284.14,9284.14,0.00480955,0.04518262249998374
2020-07-08T12:00:00Z,9336.69,9400,9336.69,9400,0.08122947,0.04210017649998374
2020-07-08T14:00:00Z,9400,9400,9400,9400,0.00250881,0.04128385899998374
2020-07-08T16:00:00Z,9401.01,9401.01,9356.8,9356.8,0.00796201,0.04005185549998374
2020-07-08T18:00:00Z,9415,9415,9415,9415,0.01020702,0.040513990499983735
2020-07-08T20:00:00Z,9374.29,9374.29,9374.29,9374.29,0.01389659,0.04021080449998374
2020-07-08T22:00:00Z,9415,9415,9415,9415,0.01647298,0.040777369499983736
2020-07-09T02:00:00Z,9434.53,9434.53,9434.53,9434.53,0.003,0.04013261399998373
2020-07-09T06:00:00Z,9400,9400,9370.25,9370.25,0.02174843,0.040840661499983735
2020-07-09T08:00:00Z,9400,9445.24,9400,9445.24,0.05869925,0.03853100449998374
2020-07-09T12:00:00Z,9438.24,9438.24,9438.24,9438.24,0.00526116,0.03612109549998374
2020-07-09T14:00:00Z,9372.01,9372.01,9222,9222,0.36227363,0.04116975049998374
2020-07-09T16:00:00Z,9223.13,9223.13,9223.13,9223.13,0.00313982,0.04119424149998374
2020-07-09T18:00:00Z,9210.19,9210.19,8901.55,8955.55,0.507,0.06364135249998375
